Report generated on: 11-12-2025 16:08:58
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.4411-1-LSO-QBTU.A","        Lesotho","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0013672774787198284"
"INTL.4411-1-LBR-QBTU.A","        Liberia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-LBY-QBTU.A","        Libya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-LTU-QBTU.A","        Lithuania","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-LUX-QBTU.A","        Luxembourg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-MAC-QBTU.A","        Macau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-MDG-QBTU.A","        Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-MWI-QBTU.A","        Malawi","0","0","0","0.0002493756023755751","0.00027431302687524973","0.0007107199351303478","0.0007730637791667904","0.0007995598563248273","0.0011471265040407384","0.0013216897198023874","0.0012499940729306736","0.0012718144183434285","0.0012967519559580055","0.0012967519559580055","0.0012718144183434285","0.0012219393431142744","0.0013216894935725826","0.0013715645688017366","0.0014214396440308907","0.0015770498787458513","0.0019625842102672124","0.0012044830667840706","0.001568571115956895","0.0020299155618265703","0.0012917644484350902","0.0012942582021965479","0.0015062272719204527","0.001461339704214214","0.001511214779443368","0.0014713147192600448","0.0019700654715515856","0.0019201903963224313","0.001770565170634969","0.001670815020176661","0.0015885211460485568","0.0014663272117371293","0.0010797953787111854","0.0014962522568746218","0.0012418893732059361","0.0012087224481785487","0.0011755555231511613","0.0012806049003525669","0.001194604150715671","0.00006212773940199368"
"INTL.4411-1-MYS-QBTU.A","        Malaysia","0","0","0","0","0","0","0.00047000351104117924","0.0019096021873045827","0.001953501033231938","0.0023813836591521126","0.002436388935799003","0.003948091499353206","0.003893753420967462","0.004349740073633893","0.004805726726300324","0.005261713378966756","0.0057177000316331866","0.006173686684299419","0.006914076795806707","0.0073131827567050065","0.007826050101139568","0.011984399673199864","0.012285107106309735","0.013876442202660273","0.01558629374901912","0.017296145295377967","0.01977643009027354","0.023595629685953443","0.027524610247200657","0.04692792424086002","0.05261283175772436","0.0640065904140581","0.06475461699131389","0.06352689991380613","0.05815520422261361","0.0561716894187539","0.04958607611404653","0.06560693281647953","0.05822870230457589","0.07592700492749437","0.07163925099980882","0.06846277440735132","0.08475425806011871","0.08188566816327351"
"INTL.4411-1-MDV-QBTU.A","        Maldives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-MLI-QBTU.A","        Mali","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-MLT-QBTU.A","        Malta","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-MTQ-QBTU.A","        Martinique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-MRT-QBTU.A","        Mauritania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-MUS-QBTU.A","        Mauritius","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-MEX-QBTU.A","        Mexico","0.14252711807034282","0.1400111724524592","0.15520508438658703","0.18666582025703685","0.197581506957343","0.19676560166325802","0.18789660476733605","0.2043685006116601","0.16660516772475173","0.18361764076620432","0.20497328427659525","0.17830862047540313","0.15141045474174816","0.16323590562894935","0.2138655041791642","0.2078639297023164","0.22673933574878938","0.23407430929287135","0.2550960556197017","0.2339027885145634","0.2591348537630443","0.2566047732378179","0.23939817662340337","0.3056767397245225","0.34556654868284803","0.33357894988954107","0.37863044262566437","0.40393959120210954","0.3658564930350729","0.3121408794546217","0.3795576588631574","0.5017425507266873","0.3304968365679111","0.3206664907433624","0.3238199653465194","0.24120532732218317","0.29072503747158085","0.2766509108012867","0.2529539275994379","0.20790790495399664","0.21127752857973867","0.13199688339935942","0.12254452493578712","0.11660246648573551"
"INTL.4411-1-FSM-QBTU.A","        Micronesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-MDA-QBTU.A","        Moldova","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-MNG-QBTU.A","        Mongolia","0.04356302309910817","0.03678343591385686","0.04455536489172689","0.04522510470372","0.04511425498913175","0.051768042200005755","0.060509406917171174","0.06976456648053954","0.07717226240580018","0.07543543219560883","0.06197670617570887","0.05331600511294361","0.04670850280729082","0.04005083192589866","0.03642604585250964","0.03625091258415609","0.03607605637642487","0.03550936223174694","0.03525409799851226","0.0355273016169387","0.037200179339858405","0.037316880308097","0.04010543258160717","0.050832476321079824","0.0885574117064878","0.07953524347454298","0.0879851564885983","0.10174013257194672","0.11811560577244706","0.17314814583294114","0.36331759134319297","0.35358359306931975","0.46242581371234626","0.39690828766915587","0.4389491336402371","0.5727980040320582","0.838643352450318","0.9980077839249014","1.0827557866858195","1.080977176774851","0.8769421737717615","0.6025413960374298","0.7177495641947303","1.5691119850368096"
"INTL.4411-1-MNE-QBTU.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.013893505801269255","0.011054158385533672","0.015988558263365413","0.008793707044850977","0.01780794592781734","0.018129554858402275","0.0164112442864199","0.015547494587134643","0.015207508003373425","0.016291789540774065","0.012845979570221176","0.013551681468862355","0.014664448352014288","0.014749904439284001","0.015303071799890091","0.015544431644938317","0.016605911071534873","0.01782849674108518"
"INTL.4411-1-MSR-QBTU.A","        Montserrat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-MAR-QBTU.A","        Morocco","0.017208547171109253","0.017790600972485006","0.018600414957007795","0.019005321949269186","0.021207003719690518","0.019612682437661278","0.019612682437661278","0.016044439568357743","0.016095052942390418","0.012754570256233916","0.013311317370593333","0.01394398454600176","0.01457665172141019","0.015285238957867629","0.016449346560619138","0.016449346560619138","0.01280518363026659","0.009515314318142763","0.006807498807394689","0.0032645626251074904","0.0007845072975064512","0.0007402205952278611","0.0006959338929492712","0.0006516471906706812","0.0006073604883920912","0.0003036802441960456","0.0001729290279449705","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-MOZ-QBTU.A","        Mozambique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005753157993394773","0.0005465499180369492","0.0005177840367343717","0.0006040807672862186","0.0006903902739655161","0.0008274005165025668","0.0008646663696180899","0.0009131661517170713","0.000892801018342989","0.0008811108974010586","0.0007926245040446592","0.0006855728796879894","0.0010407801522996979","0.001557433024904481","0.0020025068857142904","0.01713615254404799","0.12428707185179456","0.16502278563380873","0.17320405822611049","0.180930747779241","0.19833123000792735","0.3841929960347761","0.40412319328656415","0.2767703709775883","0.18714912883675774","0.26777898020194607","0.21411280168538022","0.24156103704676063"
"INTL.4411-1-NAM-QBTU.A","        Namibia","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-NRU-QBTU.A","        Nauru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-NPL-QBTU.A","        Nepal","0","0","0","0","0","0","0","0","0","0","0","0.000035036043837690085","0.00003881754246944476","0.00004259904110119944","0.0000975451342495609","0.00009773522055324728","0.00009792530685693366","0.00012692996151418489","0.0001802267123512284","0.0002949164383929192","0.00027853219181553476","0.00016384246577384398","0.0001966109589286128","0.0001802267123512284","0.0001474582191964596","0.00015170173906000215","0.00019600474180524958","0.0002293794520833816","0.00022683989386388702","0.00024279815003025942","0.0001933341096131359","0.0002156166849583787","0.00026345868496434116","0.0003113006849703036","0.0003427073152552865","0.00030772741782320213","0.0003375322399328445","0.0003696781675454964","0.00040182409515814824","0.00043687922921974506","0.000450042986577126","0.00047601689608814873","0.0003081444575236467","0.00021621938699940734"
"INTL.4411-1-NLD-QBTU.A","        Netherlands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-NLDA-QBTU.A","        Netherlands Antilles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-NCL-QBTU.A","        New Caledonia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-NZL-QBTU.A","        New Zealand","0.04752639673868459","0.0481473968894613","0.04862545925024953","0.05393687260163751","0.05575644644632314","0.0534039363835893","0.05559504761267061","0.04830463576268282","0.05441764185179626","0.061788776929179785","0.05801949929996093","0.06091644030373641","0.06946776026595285","0.07855528371288541","0.07232482823704789","0.08753998312095186","0.08950922427429835","0.08478194157653957","0.0736744028373425","0.08558147617865419","0.08521143380969927","0.09643398329762266","0.1109926620165041","0.12632846187953542","0.12755901760840302","0.12995596161133846","0.14034049893243497","0.11611087889995729","0.11961093362758239","0.11388995762573184","0.13180488426504056","0.12134537638521879","0.11994862499807381","0.11410653982735597","0.09783098543292967","0.08088518173462793","0.06810651810570294","0.0691665155593977","0.0763375892342208","0.07225399761301125","0.06651783323630879","0.06863462291784136","0.059430029306759814","0.05872572210136531"
"INTL.4411-1-NIC-QBTU.A","        Nicaragua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-NER-QBTU.A","        Niger","0.0004048630015248241","0.0006072944104658677","0.0009109416156988015","0.002631609234447251","0.0030364720523293385","0.003056715358501906","0.00251015031562553","0.0033198761350324416","0.0031376878486212285","0.0034615781763839932","0.0031158011766690068","0.0031688988870647527","0.0027029629357956404","0.003164202482637832","0.0031675021116101946","0.0034609869020476797","0.0036846936491248383","0.0032963900727576265","0.003668316962998205","0.003410277880110454","0.003202461984219212","0.0033057019091213484","0.0037024671107060295","0.0038239258458850137","0.004789198900597459","0.003685462887780972","0.0035692673644597437","0.0034676468893599936","0.0037024671107060295","0.0038644120909446748","0.004809765913087767","0.005342160035622314","0.0050789994427345156","0.004896811339966039","0.005534571433864453","0.0049478037657364965","0.005384129100824226","0.005293257723595126","0.005088797124829649","0.005134232813444199","0.005611307543896979","0.005634025388204254","0.007071975012575257","0.006427019499444072"
"INTL.4411-1-NGA-QBTU.A","        Nigeria","0.0030455608562259488","0.00298591968459486","0.0029262785129637713","0.0028666373413326826","0.002806996169701594","0.002747354998070505","0.0026877138264394165","0.0030157531407538725","0.002110736328765332","0.0021622177026376574","0.0023166618242546327","0.0019799247318244475","0.0018203607875758691","0.0007207392342125524","0.0006435171734040647","0.0005676060490088158","0.00043759167791476396","0.0003610250853129073","0.00030888824323395105","0.0004118509909786014","0.0077736874547211015","0.00746479921148715","0.006538134481785297","0.0071559109682531995","0.0071559109682531995","0.008417204628125166","0.010270534087528873","0.01462071017974035","0.031120490505820567","0.031120490505820567","0.031120490505820567","0.03734973674437191","0.049808229221474605","0.0622667216985773","0.0622667216985773","0.06538134481785297","0.06847022725019249","0.05914370711536043","0.0692856149902693","0.07008218628819579","0.06052549293078058","0.06450742275568332","0.07334530942553762","0.031733747886102844"
"INTL.4411-1-NIU-QBTU.A","        Niue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-PRK-QBTU.A","        North Korea","0.795598132784422","0.8280712662260575","0.8701331459243897","0.8798786375558876","0.9022046779544266","0.7122797951257956","0.707191980524009","0.7021405083424267","0.8467351114274493","0.6540486827338178","0.8712942881335836","0.9135842582574735","0.943667024467907","0.8644867483810205","0.8104019702293382","0.7552645177055621","0.6696747742847685","0.6569148870131639","0.593132995260593","0.6695953693761285","0.7175111930930872","0.736642251709987","0.709222051990733","0.7309857921219142","0.7689347634862418","0.8419676837100287","0.8531154739838946","0.7396828760024212","0.7855615831363558","0.6117177415355611","0.613790784347689","0.6280339914712191","0.6374129200462604","0.7707671285726115","0.7805698555265143","0.7757525211984427","0.8477991326985713","0.7479843801765004","0.6242071733602992","0.6977835598662184","0.6560805283900405","0.5386766567642456","0.527945256347766","0.5347056436437042"
"INTL.4411-1-MKD-QBTU.A","        North Macedonia","--","--","--","--","--","--","--","--","--","--","--","--","0.04271158167817213","0.04233820728975589","0.04198931646779318","0.04437034330539836","0.04373377057760674","0.041009973809652225","0.05004440983100248","0.04514157564868435","0.04600462136617107","0.04961594741806581","0.046396358429427444","0.045184421889978024","0.04434585973894484","0.04211785519167418","0.04063659942123599","0.03984088351149647","0.04670240301009649","0.045453741120966784","0.04115687520837337","0.050246399254244054","0.04474371769381459","0.040924281327064896","0.04119541564122466","0.03660014428251129","0.031133923723417323","0.03078173934052193","0.030184212145272695","0.03310076342727226","0.030389036138029204","0.024886326627549183","0.028191821632925246","0.022217477415622"
"INTL.4411-1-MNP-QBTU.A","        Northern Mariana Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-NOR-QBTU.A","        Norway","0.00807419502875864","0.0114945137562189","0.012335575738381257","0.014073770501516798","0.012643965131840788","0.014213947498543858","0.012251469540165021","0.011186124362759368","0.0074013454430287545","0.00950400039843465","0.00849472601983982","0.009251681803785944","0.01006470838654289","0.007513487040650402","0.008438655221028997","0.008186336626380289","0.006448141863244748","0.010821664170489012","0.009195611004975119","0.011326301359786427","0.017718372424220353","0.05012729413687656","0.05977147153233828","0.08253621584953277","0.0814147998733163","0.04124007252536098","0.06714478157596161","0.11418818177824287","0.09616141996056299","0.07404148982969296","0.05424849784947212","0.03885706357590096","0.034455505869251286","0.052005665897039165","0.046959294004065004","0.03100715174238561","0.02293295671362697","0.003672637322108965","0.0042152344422013086","0.003392844036042954","0.0019250507001726115","0.0033997407442966855","0.0031161346405847038","0.003189243953306114"
"INTL.4411-1-OMN-QBTU.A","        Oman","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-PAK-QBTU.A","        Pakistan","0.028704068196796814","0.02837455719889048","0.03231038295699746","0.02945462112579861","0.03199087069989046","0.03600235502292303","0.03511600675570267","0.03581635671945281","0.04529401439549006","0.043497022011656755","0.04894375794693272","0.050717677733179964","0.051464991255771725","0.05425496174011206","0.05603580123411503","0.05053531218900485","0.06041614655969614","0.059004554350356064","0.05526347225350192","0.05747671337083768","0.05261087199041109","0.05139856338709602","0.05500226718651713","0.054387809491010575","0.07617614720380572","0.08089252519772379","0.060499172511734575","0.06848712253536762","0.06207485583489553","0.057808844225242","0.057292049990250817","0.06000096356846177","0.05279354862926601","0.05748250473803212","0.06411348024962443","0.0714547380347851","0.07211693194621811","0.07304258786782893","0.10053900501148429","0.13429308414263125","0.13388942084805727","0.1312711062891821","0.2520409990960176","0.2646164517122437"
"INTL.4411-1-PSE-QBTU.A","        Palestinian Territories","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-PAN-QBTU.A","        Panama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-PNG-QBTU.A","        Papua New Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-PRY-QBTU.A","        Paraguay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-PER-QBTU.A","        Peru","0.001419537178556618","0.003075176448221127","0.0024070728558298936","0.003072983372162186","0.0035093704950660567","0.004348520227123474","0.005072907997218005","0.003711848337672301","0.004116803757636112","0.0035166802180985057","0.0028420273706309175","0.001958988001034956","0.0026314764193006873","0.002429586633010683","0.0021636583892027873","0.0015033350709964654","0.0016958403591048872","0.0006432497913846124","0.0005847725376223749","0.0006140111645034936","0.0004678180300978999","0.0005555339107412562","0.0006432497913846124","0.0004678180300978999","0.0006432497913846124","0.0012572609558881061","0.003128533076279706","0.0032747262106852994","0.004151885017118862","0.004109864321756334","0.00558457773429368","0.00535066871924473","0.006637168302013955","0.006169350271916055","0.00675412280953843","0.007368133974041924","0.007865190631020943","0.01156349288211838","0.016655538753897404","0.018446448742215262","0.009933213448148846","0.012591252429005358","0.0038956694584372426","0.03771151351099513"
"INTL.4411-1-PHL-QBTU.A","        Philippines","0.007253528033796646","0.007297622429138875","0.012302336300481848","0.022488141624536714","0.02680939236807514","0.027823563460946405","0.02725033632149743","0.026633014786706224","0.029940094437373388","0.029984188832715617","0.02740466670519523","0.029234584111897728","0.03662039533172106","0.03487866671570302","0.0319463894254448","0.02930072570491107","0.024428295019594783","0.02372278469411912","0.02550860770547939","0.025949551658901678","0.029829858449017817","0.027118053135470742","0.03670858412240552","0.044755811272362285","0.06010066085145792","0.06973528623373493","0.05705814757284413","0.07498251927946016","0.07956833639505195","0.10333521548451331","0.14661386451291092","0.15236818310507177","0.16182643090597987","0.15653510346491242","0.16758074949814075","0.1626642244174822","0.2471711330908638","0.2630671626117373","0.2878482127940699","0.3367268500309306","0.29250017150267504","0.3169946081152832","0.3033440860890293","0.30280490312913216"
"INTL.4411-1-POL-QBTU.A","        Poland","4.066769216757617","3.5124372407062174","4.013297020018412","4.131080850203717","4.278659869378812","4.409829431353802","4.585771348534831","4.707197795297034","4.707180112692137","4.406169132172192","3.8031215800569935","3.677869367309185","3.471636794468522","3.462508406931508","3.5066960892140076","3.5263255909840576","3.54722857914431","3.5401691358994785","3.098057621318557","2.956726644273677","2.797945260863418","2.819938859737356","2.7916351568203055","2.805218754307403","2.7860512715787853","2.7238470629767066","2.659878584505793","2.4780997673387968","2.4308724312715775","2.2749473863968044","2.241277604198518","2.29726821043808","2.392240892023144","2.3697836954279907","2.244404888075617","2.2463682544627153","2.1866330162473147","2.0930022556345977","2.0028509515202404","1.8929207373744918","1.6944729064255828","1.7635859622032863","1.6333835955721794","1.414010393686412"
"INTL.4411-1-PRT-QBTU.A","        Portugal","0.003690795477214112","0.0038367591401547835","0.00371164742906278","0.003857611092003451","0.004045278658641457","0.0049419125881341504","0.004921060636285483","0.005442359432502166","0.0047959489251934795","0.005379803576956164","0.0058593984694755115","0.005630026999140171","0.004608281358555474","0.0041078345141874585","0.0030652369217540935","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-PRI-QBTU.A","        Puerto Rico","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-QAT-QBTU.A","        Qatar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-REU-QBTU.A","        Reunion","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-ROU-QBTU.A","        Romania","0.27317079386715154","0.28686662225947857","0.29409907616376474","0.3458759883786596","0.3439882479933304","0.3618635180618185","0.36915811979772045","0.40026310952141725","0.4564292123441765","0.4765418043508326","0.2966238318231557","0.2518074767492279","0.2980765373871745","0.3088048068198482","0.31498851606561806","0.3194476229840501","0.32525844524012537","0.2626289679293252","0.2037749713891836","0.1777583353790286","0.2274999061085068","0.2586048958322036","0.23627051884528344","0.2568492195890579","0.24697548284110118","0.2416463062800482","0.2712985904397262","0.27795617690156643","0.27858542369667616","0.26382531368792894","0.24180944433803964","0.2758742245424379","0.26370101802469736","0.19204456817170554","0.18582934759233125","0.1967916246174865","0.17697895929155846","0.19819788367910635","0.18199550873865056","0.1666420189917986","0.11545938049389544","0.136477882568874","0.13859646690751704","0.11258673347024732"
"INTL.4411-1-RUS-QBTU.A","        Russia","--","--","--","--","--","--","--","--","--","--","--","--","7.574643988696136","6.870332370028297","6.115188232081273","5.889409733799231","5.762919058613841","5.505362578592919","5.240617358769488","5.634968153979891","5.742781649810948","5.930227168825991","5.682175597890827","6.122906550174814","6.160280453748546","6.7297090605514285","6.748356448355533","6.8493096501754085","7.2467059420137865","6.52836344878643","7.061007789189434","6.998486442482391","7.77195772911262","8.278697648816987","8.503512861422118","8.847654394942165","9.136911533596946","9.834606669509968","10.405355607232625","10.516584403331125","9.651781076455725","10.46956892242609","10.191546030633168","10.631684637970206"
"INTL.4411-1-RWA-QBTU.A","        Rwanda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-SHN-QBTU.A","        Saint Helena","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-KNA-QBTU.A","        Saint Kitts and Nevis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-LCA-QBTU.A","        Saint Lucia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-SPM-QBTU.A","        Saint Pierre and Miquelon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-VCT-QBTU.A","        Saint Vincent/Grenadines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-WSM-QBTU.A","        Samoa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-STP-QBTU.A","        Sao Tome and Principe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-SAU-QBTU.A","        Saudi Arabia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-SEN-QBTU.A","        Senegal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-SRB-QBTU.A","        Serbia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.297636748645334","0.3006147346024162","0.3132468978605828","0.31154750370029133","0.30731520300585113","0.332636175994194","0.3094030301170664","0.326097554653644","0.24244042332459423","0.3007801473174102","0.3007918208123464","0.3114804081185443","0.294601933603427","0.3042388762989295","0.3104405322617121","0.28496591425430473","0.23725892037994792","0.22435746374660628"
"INTL.4411-1-SYC-QBTU.A","        Seychelles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-SLE-QBTU.A","        Sierra Leone","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4411-1-SGP-QBTU.A","        Singapore","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
