Data;PETR4;VALE5;ITUB4;BBDC4;VALE3;PETR3;USIM5;GGBR4;BBAS3;CSNA3;IBOV
10/8/2010;25.37185176;35.88629892;31.09569482;25.51539543;41.66608292;30.29499982;23.89361694;24.39982248;23.25636239;24.23775226;67223
11/8/2010;24.55916661;34.88214101;30.60279945;25.01430119;40.25776932;29.143974;23.24197284;23.32998411;22.78831947;23.29936145;65790
12/8/2010;24.58595843;35.1619883;30.74981049;25.05471201;40.5994312;29.19001503;23.66192126;23.47075232;23.28705373;23.30738189;65966
13/8/2010;24.70205631;35.30191194;30.79881417;24.98197253;40.66609693;29.24526427;23.14543297;23.21736955;23.35610925;23.06676886;66264
16/8/2010;24.65740328;35.70522127;30.94582522;25.28101264;41.19942279;29.18080682;23.07302807;23.24552319;23.24868956;23.33144319;66701
17/8/2010;25.2736151;36.19083861;31.15000723;25.41840945;41.67441614;29.75171563;23.30955075;23.52865989;23.13359704;23.30738189;67583
18/8/2010;24.71991752;36.44599349;31.07650171;25.70128523;41.9577455;29.0150591;23.11164402;23.28327475;22.95712183;23.13093233;67638
19/8/2010;23.91616298;36.133223;30.70897409;25.25676614;41.54108467;27.95611534;22.71583057;22.72643924;22.55557592;23.03468712;66887
20/8/2010;23.91616298;35.68052886;30.64363585;25.17594449;41.03275846;27.9008661;22.30070914;22.77362869;22.88772995;22.74595149;66677
23/8/2010;23.80899571;34.81629459;30.43128656;25.17594449;39.85777492;27.79036762;22.39242201;22.4716162;22.71006617;22.41711369;65981
24/8/2010;23.34460419;34.01790675;29.90858062;24.61019293;38.99945362;27.21945881;22.39242201;22.17904161;22.39336116;22.33690934;65156
25/8/2010;23.29102055;33.68867465;29.89224606;24.2464955;38.64945852;27.38520653;21.90972268;22.13185216;22.39336116;21.82360155;64803
26/8/2010;22.95165753;33.49936619;29.14902355;23.88279807;38.21613126;26.7958813;21.19532767;21.67883344;21.78312469;21.57496809;63867
27/8/2010;23.71968964;34.52821651;30.38228288;24.52937128;39.54111269;27.57857887;21.74077792;22.55655721;21.82174725;21.85568329;65585
30/8/2010;22.72839237;33.49936619;30.01475526;23.96361972;38.49946062;26.84192234;21.23877061;22.08466271;21.38917456;21.63913157;64260
31/8/2010;23.27315934;34.10021478;30.88865426;24.6182751;39.06611935;27.24708343;21.25325159;22.04691115;21.99941104;21.57496809;65145
1/9/2010;24.13942813;35.63937485;31.29878186;25.49114893;40.87442735;28.77564573;21.89041471;22.88688337;22.74868873;22.5374202;67072
2/9/2010;24.64847267;35.26898873;30.96381709;24.91263658;40.48276617;28.76643752;21.64906504;22.71700134;22.36246311;22.49731803;66808
3/9/2010;25.7201454;35.1619883;30.92296772;24.69431746;40.33276827;30.1200439;21.48012028;22.70756345;22.00713555;22.42513412;66678
6/9/2010;25.97913297;34.98914145;30.63702218;24.54877139;39.99943961;30.70016092;21.52839021;22.9529486;21.80629823;22.32888891;66747
8/9/2010;24.85387661;34.33067725;30.59617282;24.85603533;39.32444906;29.33734634;21.79870184;23.44371888;21.82947176;22.54544063;66407
9/9/2010;24.64847267;34.38006206;30.44911511;25.05009676;39.41611445;28.77564573;21.84697177;23.3304642;21.83719628;22.45721586;66624
10/9/2010;24.57702782;34.11667638;30.38375613;24.94498015;39.04945292;28.56385698;21.5380442;23.29271264;21.62863444;22.29680717;66806
13/9/2010;25.2736151;35.01383385;31.45400944;25.95571678;40.16610394;29.1531822;21.72629694;23.50034622;22.40108568;22.70584932;68030
14/9/2010;23.97867722;34.78337138;31.90335243;26.07700518;39.83277528;27.75353479;21.33531048;23.08507906;22.67144361;22.91438061;67691
15/9/2010;23.62145298;34.98091064;32.0912595;26.24680894;40.06610534;27.60620349;21.16636571;23.31158842;22.87228093;22.77803323;68106
16/9/2010;23.54107752;34.78337138;31.78080434;26.03657571;39.80777563;27.59699528;21.40771538;23.19833374;22.78731129;22.72189019;67662
17/9/2010;23.61252237;34.42121607;31.61740689;25.75356946;39.27444976;27.79957583;21.09396081;22.79250447;22.52467787;22.36097065;67089
20/9/2010;24.20194237;35.06321867;31.86250307;26.19829358;40.08277177;28.36127643;21.52839021;22.88688337;23.01132215;22.48127716;68190
21/9/2010;23.53214692;35.12906509;31.36414084;25.939545;40.20777002;27.44045577;21.89041471;22.83025603;23.17353691;22.47325673;67719
22/9/2010;23.20171449;35.68052886;31.57655753;26.11743465;40.93275986;27.32995729;21.90972268;22.74531502;23.4825174;22.65772671;68325
23/9/2010;23.93402419;35.74637528;31.82165371;26.44087037;40.9494263;27.85482507;21.79387484;22.3772373;24.09408023;22.57752237;68794
24/9/2010;23.48749389;36.75876399;31.57655753;26.11743465;42.3577399;27.30233267;21.40771538;21.3390694;23.58806562;22.61762454;68196
27/9/2010;23.66610601;37.53245942;31.61740689;26.4004409;43.13272904;27.85482507;21.72146994;21.61276821;24.05515603;23.11489147;68815
28/9/2010;23.84471813;37.7793835;31.90335243;26.43278448;43.46605771;27.69828555;22.30070914;22.06578693;24.13300443;23.70038316;69227
29/9/2010;24.55916661;37.94399955;32.48341339;27.16860075;43.49105736;28.49939953;21.76973988;21.55614087;24.58452516;23.53997448;69228
30/9/2010;24.37162389;38.1086156;33.06347434;27.42734932;43.58272274;27.99294817;21.91454968;21.42401041;25.01269137;23.52393361;69429
1/10/2010;24.55916661;38.47900171;33.34296686;27.74269915;43.99938357;28.1771123;21.80835582;21.49951353;25.47199694;23.67632186;70229
4/10/2010;24.45199934;38.48723251;33.38382833;27.60885419;44.03271643;28.14027947;21.62493008;21.32963151;25.60433922;23.59611752;70384
5/10/2010;24.0947751;38.96461906;34.21740251;28.30453584;44.59104194;27.98373996;21.81800981;21.27300417;25.82231474;23.16301407;71283
6/10/2010;23.09454722;39.04692708;33.91502756;28.19128534;44.72437341;26.86954696;21.33531048;20.85773701;25.72889666;22.95448278;70541
7/10/2010;22.59443328;39.08808109;33.98040593;28.1751067;44.5660423;26.06843298;20.78503324;20.56516241;25.38636369;22.80209453;69918
8/10/2010;23.21957571;38.93169585;34.72408485;28.81416309;44.4160444;26.70379924;20.8187074;20.84829912;25.88459346;23.13895277;70808
11/10/2010;23.08561662;39.01400387;34.46257138;28.71709123;44.66604089;26.46438587;20.6429397;20.91436435;26.00136607;23.22717754;70946
13/10/2010;22.96058813;39.21154313;34.86301387;29.31570102;44.62437481;26.33547097;20.43787739;20.65010342;27.13016789;23.0988506;71674
14/10/2010;23.61252237;39.59016005;34.6096727;29.21862917;44.79103914;26.7958813;20.5745856;20.46134562;26.7253562;22.89833974;71692
15/10/2010;23.47856328;39.78597073;34.95290913;28.9678602;44.92168175;26.3723038;21.08235895;20.52741085;27.09124368;23.11489147;71830
18/10/2010;23.57679995;40.8851227;35.14087193;29.08920002;45.89000292;26.42755304;20.77964791;20.42359406;26.85769848;23.13093233;71735
19/10/2010;22.57657207;40.035778;34.43805449;28.5553048;44.79537899;25.46069134;20.2914043;19.67800075;26.39839291;22.69782889;69863
20/10/2010;22.3175845;41.05166088;34.77311862;29.07302138;46.12576807;25.32256824;19.55903889;19.62137341;26.77985008;22.2085824;70404
21/10/2010;21.5763442;40.24395072;34.33181465;28.5553048;45.38479188;24.5674953;19.51997941;19.3476746;26.09478415;22.37701152;69652
22/10/2010;21.62099723;40.16900854;34.64236189;28.91932427;45.4268928;24.63195275;20.10587173;19.45149139;26.13370835;22.76199236;69529
25/10/2010;21.94249904;40.38550817;34.73225714;29.27525442;45.80580108;25.05553025;19.65668762;19.5364324;26.27383547;22.68980845;69580
26/10/2010;23.08561662;40.96839179;34.65053418;29.84959624;46.4794158;26.19734787;19.58833351;19.51755662;26.54630487;22.32086848;70740
27/10/2010;23.38925722;40.56870017;33.94771675;28.5148582;46.01630568;26.5104269;19.57856864;19.80069332;26.35168387;22.27274587;70568
28/10/2010;23.45177146;39.88589364;33.62082491;28.18319602;45.13218635;26.51963511;20.467172;20.52741085;25.96244186;22.73793106;70320
29/10/2010;23.08561662;39.76099;33.91502756;28.35307177;45.13218635;26.28942994;20.73082355;20.76335811;25.76782086;22.65772671;70673
1/11/2010;23.6571754;40.25227763;34.5624606;29.12155731;46.14260844;26.7958813;20.98471023;20.99930536;26.21934159;22.60158367;71560
3/11/2010;24.24074899;40.16900854;34.45619002;29.51367663;45.6373974;27.11047383;20.95541561;21.12199793;26.55408972;23.25925928;71904
4/11/2010;24.68965175;41.09329543;35.37175189;29.82119506;46.80780298;27.94321876;21.80495949;21.53726509;27.23137081;23.98109836;72995
5/11/2010;24.46520037;41.0683147;35.5515944;29.8697506;46.900425;27.71190073;21.75613513;20.76335811;27.11459821;23.78860794;72606
8/11/2010;24.71658591;41.43469869;35.58429304;30.02350981;47.23723236;28.02649326;22.40061669;21.42401041;26.99004076;23.86079185;72657
9/11/2010;24.34848565;41.37641033;34.62785787;29.13332488;47.06882868;27.66563712;21.93190282;21.29187995;26.34389903;23.62017882;71679
10/11/2010;24.35746371;41.50964087;35.02841619;29.5379544;46.98462684;27.70264801;22.16625976;21.79208812;26.32054451;23.58809709;71638
11/11/2010;23.98936344;41.6262176;34.33357013;28.80962127;47.18671126;27.29552826;22.01978667;21.32963151;26.25048095;23.45977014;71195
12/11/2010;23.20827264;40.89344961;34.33357013;28.69632501;46.31101212;26.38876156;21.64872153;21.10312215;26.35168387;23.21915711;70367
16/11/2010;22.80426016;40.17733545;33.63872407;28.38071399;45.37637169;25.87060916;20.88706151;20.15933314;26.39060807;22.62564498;69192
17/11/2010;22.84915044;40.2272969;33.59785077;28.14602887;45.30901022;25.99089454;20.83823714;20.35864858;26.31275967;22.62564498;69708
18/11/2010;23.25316292;41.17656451;33.93301181;28.29978809;46.51309653;26.39801428;21.11165356;20.73829704;26.65529264;22.93844191;70781
19/11/2010;23.07360182;41.26816051;34.27634751;28.55875098;46.6899204;26.32399251;21.09212382;20.50101675;26.70200168;22.88229887;70897
22/11/2010;22.49900628;41.05166088;33.74499464;27.9598993;46.56361764;25.53751119;20.20352046;20.01696497;26.31275967;22.5133589;69632
23/11/2010;22.13090602;40.1357009;32.85395675;27.45006611;45.38479188;25.28768771;19.3832712;19.45698349;25.2275562;21.85568329;67952
24/11/2010;22.66061128;41.21819906;33.14006984;28.0408252;46.53835709;25.79658739;19.74457146;20.02645618;25.57142623;22.34492978;69629
25/11/2010;22.31046713;41.01002634;33.08284722;27.94371412;46.24365065;25.44498397;19.51021453;19.52342197;25.71210034;22.17650066;69361
26/11/2010;22.08601575;40.40216199;32.78038482;27.71712159;45.54477537;25.19516049;18.89502759;19.0488614;25.71991556;21.69527461;68226
29/11/2010;22.1757963;40.38550817;32.37165184;27.63619569;45.64581758;25.44498397;18.81690861;18.60277446;25.92311149;21.50278418;67908
30/11/2010;22.07703769;39.96916272;32.08553875;27.16682546;45.09850562;25.32469859;18.2603109;18.50786235;25.71210034;20.94135379;67705
1/12/2010;22.67856739;40.99337252;32.71681547;27.76567713;46.56361764;26.05566359;18.51419758;19.45698349;26.39202518;21.33435507;69345
2/12/2010;22.80426016;41.21819906;32.83129571;28.05271443;47.06882868;26.1019272;18.45560834;20.15933314;26.17319879;21.65517243;69527
3/12/2010;23.07360182;41.59290996;32.32431181;27.48599293;47.65824156;26.44427789;18.33842988;20.01696497;25.47764349;21.50278418;69766
6/12/2010;23.2172507;41.82606341;32.02993407;27.00023164;47.86874616;26.57381599;18.99267631;20.23526283;24.96965367;21.98401024;69551
7/12/2010;22.75936988;41.80108268;32.13623714;27.10776417;47.75928377;25.91687277;18.94385195;20.65287614;24.91494707;22.07223502;69337
8/12/2010;22.44513795;41.01002634;31.83368224;27.03372172;46.69834058;25.62078568;18.45560834;20.33017495;24.54763135;21.75943808;68174
9/12/2010;22.80426016;41.18489142;31.39211562;26.77868661;47.21197181;25.99089454;18.40678398;20.77626189;24.227207;21.88776503;67879
10/12/2010;23.07360182;41.6345445;31.39211562;26.69641722;47.80138469;26.21295985;18.71925989;21.64945334;24.10997858;22.04015328;68341
13/12/2010;23.26214097;42.40062012;31.48206438;27.00081397;48.99705082;26.54605783;19.44186043;22.30434693;24.36788111;22.93844191;69126
14/12/2010;23.19031653;42.24240885;31.62107609;27.10776417;48.56762144;26.3610034;19.10985478;21.7823303;24.35225065;22.69782889;68742
15/12/2010;22.77732599;41.91765941;31.44117858;26.81159437;47.82664524;25.87060916;18.6802004;21.47861154;24.26628314;21.93588763;67870
16/12/2010;22.75936988;41.55127542;31.18768663;26.40847435;47.78454432;25.87986188;18.64114091;21.05150702;24.0318263;21.9038059;67306
17/12/2010;23.28907514;41.51796778;31.48206438;26.49074374;47.91084708;26.48128878;18.68996527;21.73487424;23.93022834;21.81558112;67981
20/12/2010;22.9568871;41.46800633;30.79518297;26.1873031;47.57403972;26.21295985;18.45560834;21.15591035;23.48476034;21.33435507;67263
21/12/2010;23.1364482;41.92598632;31.50659586;26.60861302;48.15503242;26.32399251;19.0317358;22.1145227;23.87552174;21.75141765;68214
22/12/2010;23.27217238;41.84271723;32.24254022;27.13731567;48.02030947;26.54762997;18.65090579;22.1145227;24.14905472;21.5990294;68470
23/12/2010;23.29931722;41.67617905;32.16076862;27.02992295;47.86874616;26.59422111;18.52396245;21.90571605;24.44813864;21.63111113;68485
27/12/2010;23.57076557;40.8851227;31.60472177;26.48469834;46.50467635;26.78058565;18.2603109;21.44064669;24.29848831;21.44664114;67803
28/12/2010;24.12271056;40.21896999;31.58836745;26.43513247;46.09208733;27.59127144;17.87948089;20.94710369;24.25123031;21.27821203;68040
29/12/2010;24.4032072;40.39383508;32.29160317;26.83165945;46.41205433;28.04786459;18.37748937;21.364717;24.41663331;21.37445724;68952
30/12/2010;24.69275211;40.38550817;32.53691796;26.97209609;46.58887819;28.46718482;18.89954085;21.51657638;24.74743931;21.39049811;69304
3/1/2011;24.43035203;41.55127542;32.63313967;27.29427427;47.96978837;28.23422914;18.91926897;21.95317211;24.73168664;21.89578546;69962
4/1/2011;24.33986925;42.32567794;32.89631015;27.54596586;48.96337008;28.01059168;19.6689376;22.59857449;24.83407897;22.49731803;70317
5/1/2011;24.62941416;42.93354229;33.3897548;28.05837207;49.84748941;28.54173064;20.12268441;22.73145145;25.18851397;23.05874843;71091
6/1/2011;24.5298831;42.73369648;32.60024336;27.31455661;49.20755542;28.37400255;19.97472349;22.81687235;24.96797664;23.15499364;70578
7/1/2011;24.18604851;42.38396631;31.80250784;26.8517381;48.83706732;27.95468231;20.31996563;22.8548372;24.37725164;23.29936145;70057
10/1/2011;24.41225547;42.50886994;32.05745424;26.9013258;48.7444453;28.15036509;20.0240438;22.54162722;24.41663331;23.27530015;70127
11/1/2011;24.56607621;42.8502732;32.2548321;27.04182427;49.25807653;28.42059368;20.40874218;22.72196024;24.70805764;23.70038316;70423
12/1/2011;25.2446971;43.64965646;33.10191209;27.57075971;50.62214634;29.32446175;20.61588746;23.47176594;25.14125597;24.18160922;71632
13/1/2011;24.71084867;43.50809901;32.37819327;27.23191045;50.26849861;28.42059368;20.01417974;23.08262627;24.88921331;23.82068968;70721
14/1/2011;24.92800735;43.75790627;32.57557113;27.48811355;50.48742339;28.67218582;20.0733641;22.96873173;25.02311097;23.94099619;70940
17/1/2011;24.83752457;44.28575633;32.11502278;27.1079412;50.93612865;28.392639;19.91553913;22.6934866;24.73168664;23.6843423;70609
18/1/2011;25.08182809;44.74654267;31.70381891;27.13273505;51.57103136;28.83991392;19.65907354;22.72196024;24.84983164;23.52393361;70919
19/1/2011;24.70180039;44.13495353;31.35840765;26.81041502;50.45360258;28.0851375;19.19546268;22.03859301;24.49539664;23.08280973;70058
20/1/2011;24.67465555;43.66578925;30.59356844;26.33106728;49.60706562;28.04786459;19.53084075;21.59250607;24.32999364;23.19509581;69561
21/1/2011;24.47559342;43.99252866;30.60179252;26.11618726;49.94568041;27.83354536;19.48152045;21.43115548;24.21972497;22.99458495;69133
24/1/2011;24.43035203;44.18522113;30.82384261;26.52115345;50.28429519;27.96400054;19.23491892;21.35522579;24.44026231;23.08280973;69426
26/1/2011;24.2765313;43.95063899;30.3879665;26.36412574;50.24196834;27.48877094;18.65293932;20.9565949;24.41663331;23.1229119;68709
27/1/2011;24.31272441;43.64903338;30.51132766;26.47156576;49.74251154;27.59127144;18.64307526;20.59592887;24.41663331;22.75397193;68050
28/1/2011;24.13175884;42.76935037;29.84517738;25.84345492;48.31186408;27.34899753;18.44579404;19.93154407;23.91254797;22.24066413;66697
31/1/2011;24.51178654;42.71908277;29.26949196;25.45501796;48.32032945;28.00127345;19.16587049;20.26373647;23.43996797;22.21660283;66574
1/2/2011;25.00944186;43.45634092;29.6989336;25.48807643;49.51394656;28.59764001;19.86621882;21.16540156;23.55023664;22.72991062;67847
2/2/2011;25.15421431;42.85312971;29.41922065;25.17762774;48.59122128;28.88650506;19.0376377;21.1179455;23.29819397;22.37701152;66688
3/2/2011;25.36232472;42.89501937;29.11482715;24.97918338;48.48117147;29.37105288;19.20532674;21.73487424;23.04615131;22.85823757;66764
4/2/2011;24.9913453;42.21640676;28.30859571;24.14406338;47.6938921;28.88650506;18.69239557;21.26031367;22.13249664;22.41711369;65269
7/2/2011;24.62941416;42.15776123;28.59653551;24.39211883;48.04943763;28.42991191;18.77130805;21.35522579;22.27427064;22.4892976;65362
8/2/2011;24.39415892;41.81426595;29.45212806;25.05360002;47.66849599;27.97331877;18.9883174;21.5355588;22.68383997;22.78605366;65771
9/2/2011;23.68839319;40.79215807;28.76107254;24.59056318;46.2209178;27.1346783;18.52470653;20.83320916;22.11674398;21.89578546;64217
10/2/2011;23.7698277;40.97647261;28.59653551;24.64017427;46.82195904;27.41422512;18.84035648;21.49759396;22.24276531;21.63913157;64577
11/2/2011;23.88745532;41.61319555;29.70716045;25.54971091;47.78701117;27.55399853;18.79103618;21.73487424;23.29819397;21.68725417;65755
14/2/2011;24.20414507;42.38396543;29.92928544;25.68880885;48.71820182;28.11309218;18.68253151;21.89622484;23.44784431;21.83162199;66557
15/2/2011;24.4032072;42.00695842;30.45580393;26.0287834;48.5573598;28.54173064;18.54443465;21.7823303;23.94405331;21.87172416;66341
16/2/2011;24.71084867;42.2750523;31.1386326;26.73360869;49.02295512;28.80264101;19.37301577;22.10503149;24.75531564;22.42513412;67570
17/2/2011;24.656559;42.4007213;31.43479925;26.76677694;49.09067808;28.5603671;20.0240438;22.45620632;24.59778897;21.9759898;67684
18/2/2011;24.76513834;42.09073776;31.29494277;26.61751982;48.59122128;28.83059569;20.74412025;22.80738114;24.52690197;22.16848023;68066
21/2/2011;24.79228317;41.21943268;30.80955854;26.2692532;47.49072323;28.83991392;20.14241253;22.20943482;24.14883797;21.69527461;67258
22/2/2011;25.12706948;40.46541867;30.13495673;25.60588822;46.54260184;29.38968934;19.80703446;21.57352365;23.36508899;21.68725417;66439
23/2/2011;25.97760766;41.26132235;30.28304005;25.70539297;47.40606954;30.75946877;18.78117212;21.31726094;23.40489323;21.58298853;66910
24/2/2011;25.66996619;41.26132235;30.0033271;25.84635803;46.99126643;30.20037512;18.39647374;20.9565949;23.32528475;21.41455941;66948
25/2/2011;25.8780766;41.26970028;29.87169748;25.94586278;47.15210845;30.61969536;18.34715343;20.73829704;23.22179373;21.25415072;66902
28/2/2011;25.85998004;41.55455002;30.43935023;26.5345992;47.66003063;30.37742145;18.74171587;20.871174;23.68352291;21.37445724;67383
1/3/2011;25.59757996;40.92620501;29.79086402;26.11999608;46.76270145;29.95810121;18.0512316;20.51999918;23.04665507;21.05363987;66242
2/3/2011;26.14952495;41.43725895;29.89784778;26.10717161;47.55844619;30.93651509;18.69239557;20.64338493;23.22975458;21.0857216;67281
3/3/2011;26.20381462;41.55455002;30.6302751;26.57174155;47.91399171;30.89924218;19.77744228;21.59250607;23.51634511;21.49476375;68145
4/3/2011;26.31239397;41.09376368;30.72902935;26.6298128;47.1097816;31.35583533;20.51724685;21.1179455;23.58003189;21.55892722;68012
9/3/2011;25.8328352;39.90409712;30.10693575;26.03250858;45.39131158;30.57310422;20.36928593;20.88066521;22.96704659;21.21404855;67263
10/3/2011;25.44375923;38.58876157;28.95121521;25.07018513;44.10457541;29.91151007;19.86621882;20.40610464;22.29833536;20.68469989;66040
11/3/2011;25.48900062;39.15846104;29.66626532;25.3024701;44.71408202;30.0233288;20.79344056;19.96950891;22.43366977;20.69272033;66684
14/3/2011;25.58853168;39.07468171;29.80761244;25.46009205;44.86645867;30.23764803;21.22745924;20.70982341;22.68841691;21.17394638;67169
15/3/2011;25.371373;38.4212029;30.1651375;25.7089688;44.06224856;29.93946476;20.95126553;21.06196654;22.95112489;21.25415072;67005
16/3/2011;25.13611776;37.44936262;29.45008738;25.21951118;42.96175052;29.63196325;20.76384837;20.38623242;22.40978723;20.49220947;66002
17/3/2011;25.40756611;38.4714705;29.29211119;25.21951118;44.18076374;30.0233288;20.61588746;20.30057598;22.36998299;20.4761686;66215
18/3/2011;25.2446971;39.23386245;29.91570141;25.55134686;44.76487424;29.79037312;20.79344056;20.27202383;22.68841691;20.82906771;66879
21/3/2011;25.45280751;39.27575211;29.92401595;25.77533594;44.86645867;30.05128349;20.28050939;19.27269871;22.7202603;20.7087612;66689
22/3/2011;25.77370054;39.10819344;30.90513122;26.6298128;44.61249758;30.5219583;20.35066253;19.16800751;23.08645931;20.70074076;67578
23/3/2011;26.03753298;39.68627085;30.58086431;26.27308945;45.28126178;30.88709829;20.34072568;19.30125086;23.16922173;21.05363987;67795
24/3/2011;25.86467724;39.29250798;30.62243699;26.25649766;44.73947813;30.66239676;19.9631255;19.2251118;23.04875784;21.09374204;67532
25/3/2011;26.05572833;39.27575211;30.63075153;26.23160999;44.7479435;30.89646085;19.33710414;19.08235107;22.92829395;21.21404855;67765
28/3/2011;25.79189588;38.93225684;30.62243699;26.12376339;44.45165556;30.42833266;18.95950396;19.02524678;22.78373728;21.29425289;67192
29/3/2011;25.79189588;39.65275912;30.40625905;26.10717161;45.36591547;30.35343215;19.14830405;19.09186845;22.65524246;21.53486592;67418
30/3/2011;25.81009122;39.43493285;31.27097082;26.92016901;44.78180497;30.35343215;19.48615685;19.03476416;23.15315988;21.39851854;67997
31/3/2011;25.93745861;39.70302672;32.343546;27.66679928;45.16274661;30.54068343;19.6252727;19.21559442;23.73138655;21.39851854;68586
1/4/2011;26.14670503;39.48520045;32.30362391;27.79123765;44.87492404;30.98072393;19.75445171;19.08235107;24.07671638;21.43060028;69268
4/4/2011;26.02843531;40.41515107;32.02084244;27.55432126;45.83997617;30.70920958;19.76438856;19.07283369;24.01246897;21.71933591;69703
5/4/2011;25.81009122;40.46541867;32.03747664;27.42152935;46.05161041;30.26916907;19.77432541;18.92055558;23.87594322;21.67923374;69837
6/4/2011;25.62813781;40.09678959;31.92935432;27.31363593;45.332054;30.03510497;19.61533586;18.55889506;23.93215971;21.57496809;69036
7/4/2011;25.47347741;39.72816052;31.97925693;27.51282379;44.95957774;29.63251473;19.6451464;18.9586251;23.89200508;21.27019159;69176
8/4/2011;25.48257508;39.73653845;31.31388878;26.93185919;44.86645867;29.46398858;19.59546216;19.03476416;23.60289174;20.83708814;68718
11/4/2011;25.00949622;39.65275912;31.08100992;26.7575698;44.92571626;29.0426732;18.90981972;19.1204206;23.28968562;20.74084293;68164
12/4/2011;24.2452919;38.89874511;30.92298499;26.43388952;44.01992171;28.01279117;18.38316684;18.43516909;22.78373728;20.37992339;66896
13/4/2011;23.79040837;38.4714705;30.93961919;26.49198598;43.385019;27.43231221;17.70746125;17.99736951;22.87207746;19.69016605;66486
14/4/2011;23.63574797;38.89450148;30.64020352;26.25960014;43.93180765;26.98290915;17.39941899;18.06399119;22.71145894;19.40143041;66278
15/4/2011;24.13611985;38.75865515;30.75664295;26.14340722;43.82043607;27.75063938;17.51866115;18.27337359;22.37416005;19.48965519;66684
18/4/2011;23.18996212;38.37658736;30.51544699;26.08531076;43.38351676;26.64585685;17.0416925;17.66426114;22.3580982;19.32924651;65415
19/4/2011;23.40830621;38.82657831;30.9895218;26.27619913;43.77760084;26.93609633;17.14106097;17.66426114;22.6070569;19.24904216;66158
20/4/2011;23.91777576;39.48033876;31.52181632;26.74927031;44.57433604;27.60083836;17.29011367;17.97833475;23.3137784;19.73026822;67058
25/4/2011;23.81770138;39.70108904;31.413694;26.70777284;45.01125534;27.47912503;17.33979791;17.86412616;23.28968562;19.73026822;66972
26/4/2011;23.83589672;39.72656023;31.74637808;26.85716374;45.04552353;27.4884876;17.29011367;18.13061286;23.61092266;19.77839082;67144
27/4/2011;23.41740388;39.28505967;31.31388878;26.43388952;44.46296445;27.08589735;16.59453439;17.87364355;23.61092266;19.72224778;66264
28/4/2011;23.15357143;39.09827097;30.46554438;25.79482846;44.12028265;26.9173712;16.09769204;17.51198303;23.04875784;19.56985953;65673
29/4/2011;23.40425292;39.11525176;30.85644817;26.06871177;44.36872696;27.16580336;16.04800781;17.98785213;23.28165469;19.61798214;66132
2/5/2011;23.52310265;38.42752973;30.40884331;25.84462542;43.88040538;26.97773965;15.48160753;17.59763947;23.20134543;19.41792254;65462
3/5/2011;23.26711863;37.85867323;29.36886919;25.07618256;42.8780611;26.76146638;14.93508095;17.03611392;22.56690227;19.28254705;64318
4/5/2011;23.14826891;37.23887437;29.41046815;25.05957582;42.0813259;26.62041859;14.90527041;16.86480105;22.12520134;19.41792254;63615
5/5/2011;22.37117457;37.75678849;29.74325987;25.21733988;42.6124827;25.8963733;15.02451257;16.13196263;22.19747967;19.29100801;63407
6/5/2011;22.13347513;37.65490374;30.45044227;25.7404523;42.62104974;25.59547136;15.30274429;16.29375812;22.77570635;19.30792995;64417
9/5/2011;22.4900243;37.7398077;30.54196;25.84009276;42.79239064;26.04682427;14.93508095;16.28424074;22.87207746;19.25716414;64621
10/5/2011;22.56316259;37.79075007;31.09938612;26.24695797;42.6895861;26.07503383;15.14375473;16.29375812;23.41014951;19.29100801;64876
11/5/2011;21.9506294;36.65303708;30.64179751;26.13071077;41.43023046;25.58606817;15.10400735;16.07485833;23.32984025;18.91026444;63775
12/5/2011;21.83078136;36.55115234;30.48372144;26.20544111;41.50733387;25.34924785;15.12388104;16.13196263;23.5306134;19.16409349;64003
13/5/2011;21.68327608;35.88890149;29.71830049;25.53286801;40.8305373;25.00822657;14.97482834;15.89402807;22.82389191;18.757967;63235
16/5/2011;22.07047744;35.78701675;29.42710774;25.3003736;40.66776344;25.59554099;14.7760914;15.65609352;22.40628375;18.81719378;62829
17/5/2011;22.49455512;36.21153652;29.52694525;25.44983429;41.08754866;26.00287195;15.10400735;15.87499331;22.48659301;19.00333509;63673
18/5/2011;22.21798272;36.34738285;28.86968161;24.78556455;41.21605433;25.62395943;15.02451257;15.77981949;21.90836634;18.95256928;62840
19/5/2011;21.79390504;36.89925855;28.81976285;24.78556455;41.58443728;25.15979158;14.88539671;15.77030211;21.88427356;18.85949862;62367
20/5/2011;22.11657284;37.14548002;28.74488471;24.78556455;41.76434522;25.57659536;14.65684923;15.61747059;21.80912219;18.61413054;62596
23/5/2011;21.75702872;37.10302804;28.62008782;24.81047467;41.72151;25.29241097;14.40842806;15.68433438;21.91412907;18.5718257;62345
24/5/2011;21.98750572;37.46811504;29.21911291;25.29207023;42.11559408;25.39661191;14.36868067;15.95178953;22.23722718;18.77488894;63336
25/5/2011;22.03360112;37.40019188;28.91128057;25.05957582;42.21839862;25.49134004;14.35874383;16.29566045;22.0110585;18.48721601;63388
26/5/2011;22.31017352;38.01999075;29.84309739;25.79027253;42.8780611;25.75657881;14.80590194;16.31476438;22.69764198;18.61413054;64098
27/5/2011;22.39314524;38.16432747;29.70166091;25.77366579;43.13507245;25.85130694;14.82577563;16.38162817;22.92381066;18.5718257;64294
30/5/2011;22.19954456;38.02848114;29.57686401;25.6242051;42.9551645;25.55764973;14.70653347;16.26700454;22.85919103;18.42798923;63953
