Data;ABCB4;ALOS3;ALPA4;ALUP11;ABEV3;ANIM3;AZZA3;B3SA3;BPAN4;BRSR6;BBSE3;BBDC3;BBDC4;BRAP4;BBAS3;AGRO3;BRKM5;BPAC11;CAML3;BHIA3;CMIG4;COGN3;CSMG3;CPLE3;CPLE6;CSAN3;CPFE3;CVCB3;CYRE3;DXCO3;DIRR3;ECOR3;ELET3;ELET6;EMBJ3;ENGI11;ENEV3;EGIE3;EQTL3;EVEN3;EZTC3;FESA4;FLRY3;FRAS3;GFSA3;GGBR4;GOAU4;GRND3;GUAR3;HYPE3;MYPK3;IRBR3;ISAE4;ITSA4;ITUB3;ITUB4;JHSF3;KEPL3;KLBN11;RENT3;LREN3;MDIA3;MGLU3;POMO4;MBRF3;LEVE3;MILS3;BEEF3;MOTV3;MOVI3;MRVE3;MULT3;NATU3;ODPV3;PETR3;PETR4;PRIO3;PSSA3;POSI3;QUAL3;RADL3;RAPT4;RCSL4;RAIL3;SBSP3;SAPR11;SANB11;SMTO3;SEER3;SRNA3;CSNA3;SIMH3;SLCE3;SUZB3;TAEE11;TGMA3;VIVT3;TEND3;TIMS3;TOTS3;TUPY3;UGPA3;UNIP6;USIM5;VALE3;VLID3;VBBR3;VULC3;WEGE3;YDUQ3;CDI 252 dias;IBOV;IBRA
25/01/2022;11.77122626;18.68694695;27.82524985;18.27266775;12.53031394;6.68061538;71.66530704;11.83019663;8.958678747;7.800876739;14.61908212;12.40633365;15.18680096;17.91242174;11.33202678;18.26422991;47.94817625;20.51500242;7.849792614;108.75;4.774978178;2.404861952;8.701754184;4.642575832;5.369180775;20.19052507;20.09969285;12.92;13.92521623;11.39489494;3.148195556;6.908297249;30.12407567;26.93803542;20.73863073;35.56474085;12.89;30.76381609;20.4120343;5.495040815;17.51655113;8.792174076;14.72700074;11.15621874;281.4664782;16.81963068;8.424495558;5.896408518;10.70090448;25.47615035;12.3731284;98.4;18.81048077;6.047650992;14.80753994;17.47392464;4.379590139;4.252425323;17.51641659;48.7786596;21.02085857;20.51677895;64.82894448;2.079104777;14.70997202;17.30028409;5.243189431;7.804950328;10.93983274;13.19390579;12.03525024;17.66336793;22.1725211;8.759856915;13.43338227;11.32363456;23.84170581;15.53590501;7.157606821;16.76773618;19.72193994;9.64755624;15.26802385;15.97401794;32.27356497;14.95531109;25.72448462;31.74680083;11.16416572;11.65;16.43469284;9.531999484;17.29163703;51.20019343;26.49006526;10.61238689;19.25050653;15.79275672;10.00872489;25.01596875;17.53215461;12.25867051;53.33585453;14.13655864;60.14479388;7.024441952;17.50421881;6.156147537;28.17130252;19.23112959;9.15;110203.77;4408.18
26/01/2022;11.68953321;18.49264325;28.11048571;18.25781192;12.47211075;7.008604248;75.54833075;12.23874697;9.147756389;7.720979491;14.62600076;12.41313537;15.20051365;17.90581199;11.22279394;17.96358415;45.94873346;21.06921639;7.627709254;108.75;4.749207285;2.482752217;8.743256986;4.650313458;5.330442097;20.6226538;20.09256277;13.55;14.50507827;11.97711585;3.241084899;6.889924118;31.07126229;27.56036627;20.30907335;35.64913748;13.07;30.70133563;20.3936285;5.912182599;18.00854143;8.788249874;14.80434844;11.00412915;288.9126813;17.12052952;8.52732288;6.027593251;10.90118879;25.87394496;12.20704614;98.1;18.83399387;6.109741865;14.94769649;17.66236182;4.620392346;4.199329003;17.47286147;50.52856667;21.5967725;20.07894756;65.11835941;2.111389012;14.3675901;17.0526758;5.39918515;7.684750888;11.16493218;13.88206185;12.55392822;17.95761315;22.66863603;8.936182537;13.82737812;11.62568968;23.55217086;15.86505554;7.043865055;16.91187145;20.05976946;10.05862603;15.26802385;16.02150313;32.80783555;15.04162191;25.84871998;31.75544648;11.01803789;11.24;16.81629334;9.853406018;17.29914045;50.23415204;26.21114907;10.47824155;18.98429725;16.06437662;9.7849369;25.61339332;17.67171405;12.51241886;51.89093566;14.29402031;60.31651349;7.008779874;17.43920779;6.28801541;28.6750278;19.24963886;9.15;111289.18;4453.03
27/01/2022;11.81578611;18.75453085;29.71370796;18.45093768;12.80470037;7.207123827;73.48230388;12.84269094;9.462885792;7.822666898;15.49083051;12.49475599;15.27593343;17.84632424;11.37783411;18.04557844;44.70869442;21.82331081;7.696042596;115.5;4.822838406;2.463279651;8.860848259;4.681263964;5.438910396;21.47771702;20.17812372;13.83;14.79500929;12.61755885;3.359079469;7.165521082;30.89421806;27.51187296;20.04934098;36.04580165;13.2;31.01373792;20.61449812;5.912182599;18.31391472;8.917748533;15.14467829;10.88782534;294.8696438;17.16965586;8.593426158;6.151873524;11.19684658;25.91718351;12.19874202;96.9;18.92020857;6.190459999;15.05982174;17.72759008;4.635442484;4.246525732;17.95922695;50.54606574;21.73685967;20.46423918;69.65252665;2.130759554;13.93805643;17.15494879;5.54651444;7.628657816;11.48007139;13.90754912;12.96694958;18.43359808;21.93400431;8.661114566;13.8799109;11.62912212;23.77181806;16.44929773;7.246975351;17.09444279;20.4341211;10.10057192;16.0646164;15.82206533;33.50510393;15.34763299;26.25248491;31.60847055;11.0375216;10.8;16.93271383;9.844222974;17.08529291;52.80725293;26.30876973;10.54531422;19.34983835;15.86066169;9.877538827;26.47633993;17.60193433;13.22991421;51.73038912;14.22403734;60.45245818;7.353345589;18.28435113;6.267194167;30.22351662;19.91597251;9.15;112611.65;4502.18
28/01/2022;11.76379962;18.70384293;28.27769294;18.5697843;12.41390757;7.181229969;72.93812716;13.09137375;9.147756389;7.829930284;15.69147101;12.6511955;15.49533642;17.92564124;11.44830691;18.46921565;48.06352872;21.31452422;7.585000916;114.25;4.797067514;2.453543368;8.923102462;4.758640228;5.508640016;21.33980359;20.24942451;13.65;14.63298901;12.65914606;3.386695219;7.119588255;31.36338527;27.98872387;19.78960861;36.31587087;12.67;31.34957039;20.84457065;5.767787366;18.20364103;9.060981898;15.30710844;10.88782534;293.3804032;17.23720457;8.586081349;6.144969064;11.49250437;25.96906976;12.25687081;96.3;18.91237087;6.252550872;15.24202526;17.96676034;4.66554276;4.474249952;18.01730044;50.25733108;21.90807733;20.34164639;64.73247283;2.169500637;14.05010869;17.33258083;5.46851658;7.628657816;11.46206344;13.75462555;12.74603118;18.40763527;20.51244422;8.73869784;13.46715334;11.16917455;23.80176996;16.28472246;7.352592705;17.17131493;20.72629799;9.983123413;16.0646164;14.96733191;33.05233225;15.3084008;25.65460223;31.86783984;11.06674717;11.49;16.60285577;10.01870081;17.1828374;53.53855529;26.28785102;10.32173866;19.41738398;15.0361013;10.02415854;26.34357891;17.79382856;13.26491398;53.20397702;14.00534058;59.85859453;7.243711043;18.46313145;6.475406597;29.49591344;19.97150031;9.15;111910.1;4476.52
31/01/2022;11.76379962;19.15158623;28.60227168;18.8966125;12.44716653;7.621425556;75.43765074;12.9847954;9.841041076;7.953407849;16.00972836;12.78722986;15.63246329;17.7339585;11.50820879;19.09100574;47.26567415;21.95959294;7.636250922;118;4.833883074;2.511961067;9.096030804;4.913392755;5.562874165;21.85468037;20.6273187;14.46;14.90586526;12.43457514;3.451968811;7.275759868;31.23945431;27.86749059;20.28909394;36.83912999;13.21;31.78693361;21.12986058;5.944270429;18.1357803;9.113958622;15.63970352;11.28146899;303.8050876;17.09596635;8.497943645;6.262344878;12.15058138;26.90302232;12.51429832;98.1;18.93588397;6.327059919;15.4802914;18.35812987;4.838619346;4.589881939;18.06085556;51.27227718;21.88472947;20.25408011;67.53015049;2.208241719;13.99408256;17.5909547;5.563847297;7.644684408;11.70517083;14.00100241;12.88050325;18.60668351;21.65732483;8.802175064;13.23450818;11.1039581;23.88164167;16.31763751;7.604449471;17.68059288;21.14630227;10.10057192;16.72844352;14.83437338;33.83109954;15.81841928;25.52260216;31.76409212;11.27132612;11.58;16.5187743;10.16562951;17.2503682;53.44827104;26.61557754;11.10425314;19.73921908;15.53083754;10.24022971;27.56687686;18.20378441;13.22116427;53.84042938;13.9703491;57.86235405;7.596107797;18.60940626;6.530929912;29.99963871;20.46199592;9.15;112143.51;4489.06
01/02/2022;12.03858534;18.94038656;26.6252921;18.65149135;12.34738965;7.500587552;74.81968735;12.66506036;9.327830334;7.808140125;15.97513517;12.78722986;15.68731404;18.38171397;11.49059059;19.87678444;49.37085671;22.01410579;7.849792614;117.5;4.881743303;2.502224784;9.068362269;4.959818514;5.570621901;21.79032077;20.69861949;14.28;14.69268069;12.11851236;3.439416197;7.073655427;30.64635614;27.3583108;20.65871308;36.9066473;13.26;31.87284424;21.12065768;6.06459979;17.8388896;9.614294348;15.19882167;11.05780783;305.2943282;17.64249688;8.732977523;6.331389474;12.20780547;26.92896545;12.39804074;99.6;18.78696767;6.339478094;15.65397903;18.48697298;4.710693173;4.7361918;17.85759835;51.33352393;20.99751071;20.48175244;67.62662214;2.104932165;13.88825542;17.61248586;5.598513013;7.260046199;11.57911515;13.95002789;12.66919;18.23454984;21.89584162;8.731644815;13.62475168;11.327067;23.70193032;16.40815391;7.515080941;17.37310431;20.83586432;10.08379357;16.46291267;14.72990596;33.5232148;15.56733326;25.41389622;32.31741327;11.39797023;11.56;17.35312117;10.21154473;17.6180359;53.84552171;26.22509488;11.27566107;19.71140617;15.27861906;10.17849509;27.44359877;18.03805758;12.9849158;56.822008;14.51271707;61.03916686;7.643094031;18.34123578;6.55869157;29.90635626;20.54528763;9.15;113228.31;4537.71
02/02/2022;12.05343862;18.67849896;25.98597035;18.65891926;12.07300321;7.233017685;75.63134076;12.54960048;8.643549344;7.706452719;15.77449467;12.57431065;15.40526714;18.59322596;11.30031402;19.78112442;49.06325012;21.36903707;7.909584288;110;4.797067514;2.443807085;9.019942334;5.068145283;5.50089228;21.72596118;20.22803427;13.43;14.34305799;11.84403679;3.436905675;6.981789772;29.99129249;26.50967782;19.96942333;36.71253504;13.22;31.55263188;21.10225187;5.799875196;17.4486904;9.578976532;15.12147398;10.91466468;308.2728095;17.77759431;8.725632714;6.241631499;12.19826812;26.73871585;12.17382968;90.6;18.78696767;6.23392361;15.45058952;18.19686748;4.635442484;4.865982806;17.7777473;51.14978368;20.6939885;19.91257163;62.80303996;2.124302707;13.53964838;17.44023661;5.425184436;7.268059495;11.48007139;13.80560007;12.37143042;18.17396994;20.83682706;8.795122039;13.38084949;11.16230966;22.99306888;16.31763751;7.783186531;17.65176582;20.96369171;9.89084244;16.0646164;14.67292373;32.97988879;15.41825094;24.65295462;31.91971369;11.51487249;11.2;17.43720263;10.29419212;17.62929104;53.51147001;26.16233873;11.06699054;19.67564671;14.84208709;10.13991095;27.14014502;17.9072206;12.59116835;56.45504448;14.54770855;61.38260608;7.635262992;18.18683459;6.461525769;29.63583713;20.36019494;9.15;111894.36;4489.04
03/02/2022;12.04601198;18.79677078;25.49418438;18.86690085;12.02311477;7.163967397;76.54445085;12.55848201;8.301408849;7.49581452;15.86443696;12.75131773;15.63171427;18.60644546;11.37783411;19.23449577;49.39008212;21.07830187;7.815625944;112;4.830201518;2.473015934;9.151367874;5.083620536;5.62485605;21.73515541;20.55601791;13.71;14.34305799;11.76917981;3.489626653;7.055282296;30.39849422;27.03502204;19.10031886;37.11763888;13.36;32.13838619;21.51638242;6.048555875;17.34689931;9.290547701;15.01318721;11.43355858;318.6974938;17.64249688;8.681563862;5.930930816;12.37947773;26.97220399;11.79184049;88.5;18.83399387;6.252550872;15.57683128;18.40719396;4.688117966;4.978075039;18.00278207;50.30982829;20.75624946;19.47474024;62.99598325;2.111389012;12.53740315;16.76738798;5.459850152;7.051700502;11.42604753;13.57621471;12.4482716;18.17396994;20.46474086;8.604690367;13.23826052;11.00784966;22.70353393;16.2764937;7.450085647;17.48841252;20.68977588;9.916009979;16.19738182;14.45449186;33.22438549;15.69287627;24.74613115;31.4787859;11.43693765;11.31;17.1461514;10.2482769;17.65930473;53.33090153;26.41336331;11.14151573;19.92198962;14.59956933;10.37141577;26.74186196;17.28792559;12.99366574;54.82091004;14.17155012;61.35398614;8.159942602;18.25184561;6.170028366;28.87092096;20.80441738;10.65;111695.94;4478.63
04/02/2022;11.98659885;18.41661137;25.40566291;18.77033797;11.98154106;6.965447818;75.90804079;12.54960048;8.292405152;7.444970817;15.79525058;12.77854959;15.73464479;19.00303044;11.35669226;19.09100574;51.99512537;20.90567784;7.75583427;105.5;4.716073281;2.424334518;9.27587628;5.029457151;5.601612843;21.43174588;20.17812372;13.01;13.62675783;11.45311703;3.349037378;6.605140587;29.82310048;26.8006377;18.95047326;36.59437976;13.33;31.84941407;22.05015067;5.63141409;16.23567984;9.388652746;14.99771767;11.54091594;305.2943282;17.67320084;8.666874244;5.834268381;12.23641751;26.71277272;11.66727879;90.6;18.73210376;6.376732617;15.66800589;18.46521506;4.477416035;4.871882397;18.36574139;50.0648413;20.39046629;19.26458117;61.06655038;1.988708917;12.64945541;16.51977968;5.260522289;7.244019606;11.18294013;13.31284634;11.96801421;17.9143418;20.04495131;8.611743392;13.47465803;11.20006655;24.3708559;15.7827679;7.311970645;16.51790171;20.06889999;9.748226392;15.66632012;14.49248001;32.48183994;15.63010477;25.07224897;31.76409212;10.89139378;11.05;17.22376506;9.880955149;17.77560777;54.69419358;26.2529865;11.00737039;19.75113889;13.70710396;10.27109701;26.99790107;17.10475382;12.70491762;57.1660363;14.27652456;62.94954753;8.144280524;18.39812042;6.010398835;28.77763851;20.00851885;10.65;112244.94;4498.73
07/02/2022;11.98659885;18.45885131;25.53352726;18.55492847;11.88176418;6.913660102;75.03182403;12.16769473;8.346427335;7.350546797;16.70159216;12.79897348;15.67974851;19.50537142;11.22631758;19.65813297;52.60072584;20.49683147;7.747292602;101.5;4.620352824;2.346444253;9.317379082;4.921130382;5.586117372;20.72379031;20.24942451;12.81;13.541484;11.2867682;3.349037378;6.531648063;29.61949961;26.47734894;19.18023651;36.53530212;13.07;31.45110114;22.08696228;5.583282346;16.22719725;9.380804342;14.7888789;11.63932685;305.2943282;17.93111413;8.799080801;5.848077301;12.00752116;26.86843148;11.49289242;90;18.69291526;6.289805396;15.59085815;18.36367814;4.402165346;4.935597982;18.1987801;48.73491193;19.99355263;21.01590673;60.87360709;1.943510987;12.99183732;16.7081773;5.10452657;7.388258935;11.12891627;13.15992277;11.85275243;18.06146441;19.7778125;8.491841969;13.31330734;11.03530921;24.13124076;16.31763751;7.165731233;16.12393198;20.09629158;9.723058854;15.5335547;14.12209553;32.24639867;15.46532957;25.08001368;31.82461162;10.71604039;10.66;17.76706069;10.04624994;18.19579943;54.66710831;26.24601359;10.80615238;19.50876926;13.51308975;10.16306143;26.96945228;17.21814587;12.29367028;57.26924479;14.7401617;64.48786905;7.768390654;18.05681254;6.246372924;28.91756219;20.85994518;10.65;111996.4;4491.55
08/02/2022;12.06829191;18.2729956;26.00564179;18.49550516;11.77367255;6.93955396;74.91192069;12.0344718;9.003697233;7.292439708;16.67391761;12.84662924;15.59054207;19.73010291;11.34612134;19.54880724;51.94706184;20.82390857;7.764375937;103.5;4.649805272;2.346444253;9.345047617;4.843754118;5.593865108;20.38360386;20.3207253;13.06;13.53295662;11.23686355;3.313890059;6.632700284;29.34508106;26.29145791;19.35006152;36.21459491;13.08;31.30271005;21.86609265;5.503062772;15.97271951;9.533848211;14.64965305;11.65721974;317.2082532;17.74689035;8.74766714;5.813555002;12.06474525;26.85113607;11.4181554;92.4;18.59886286;6.30222357;15.69605962;18.56675199;4.417215484;5.073648416;18.27137197;49.09364287;19.9079438;21.02466336;63.09245489;1.962881528;13.6392504;16.65973219;5.260522289;7.540511559;11.18294013;13.02399071;11.83354214;18.13935285;20.83682706;8.42131172;13.12193793;10.92547099;23.83172185;16.90187971;7.165731233;16.15275904;19.99585577;9.546886088;16.59567809;14.78688819;32.42750734;15.42609738;25.14989607;31.4182664;10.8232008;10.52;18.00636948;9.908504281;17.97069676;54.58585249;26.13444711;10.83596246;19.57234162;13.52279046;10.3791326;26.50478872;17.35770531;12.38991966;56.58118819;14.70517022;65.38939701;8.011152862;17.96742237;6.086743393;28.18995902;20.25839397;10.65;112234.46;4500.43
09/02/2022;11.73409305;18.71229091;26.39907056;18.5697843;12.08963269;6.999972962;75.65901076;12.57624507;9.003697233;7.263386163;16.79153446;11.71650711;14.25244537;19.96144415;11.24745942;20.15693162;51.80287126;21.27818232;7.75583427;101;4.705028613;2.365916819;9.40730182;4.905655129;5.648099257;20.5582942;20.47758704;13.52;13.51590186;11.56956121;3.281253263;6.614327153;30.08866682;26.86529545;20.05933069;36.12175862;13.46;31.63073246;22.08696228;5.470974942;15.94727173;9.380804342;14.70379644;11.95245247;314.229772;17.83286145;8.806425609;5.889504058;12.14104403;26.96355628;11.59254177;93.6;18.62237596;6.196669087;15.07186422;17.82698296;4.454840828;5.101966453;18.16974336;49.6448636;20.16477029;21.36617184;63.67128475;1.949967834;13.9069308;16.81045029;5.147858714;7.981242841;11.27297991;13.38081238;11.89117302;18.60668351;22.46828193;8.548266168;13.13319496;10.96666032;24.46071157;17.54372324;7.206353292;15.82605243;20.54368744;9.52171855;15.93185097;15.25224305;32.41845191;15.55948682;24.61413107;32.16179169;10.81345894;10.15;18.22627486;10.13808038;18.08699981;54.71225043;26.28087811;10.82850994;20.10476017;13.47428691;10.90387685;27.02634986;17.34898284;12.54741864;56.822008;14.8276404;65.40370698;8.159942602;18.49563696;6.038160493;28.25525674;20.04553739;10.65;112461.39;4511.31
10/02/2022;11.89005252;18.66160299;26.16301329;18.64406343;12.26424224;7.025866821;77.88183431;12.52295589;8.958678747;7.4013905;16.8538022;11.81181861;14.4583064;20.44395588;11.37078683;20.62839883;52.50459878;21.14190019;7.790000941;108.5;4.738162617;2.356180536;9.421136088;4.921130382;5.694585671;20.52151729;20.38489601;13.85;13.44768279;11.27845076;3.291295354;6.568394325;30.08866682;26.97036429;19.9194748;36.42558649;13.47;31.52139166;22.05935357;5.390755369;15.65886363;9.316055013;14.40214043;12.03297049;309.7620501;17.68548243;8.813770418;5.806650543;11.88353563;26.83384065;11.46798008;94.5;18.73210376;6.264969046;15.2682403;18.16785693;4.417215484;5.099606617;17.95922695;49.77610663;19.9079438;20.7027651;66.95132063;1.943510987;14.24931271;16.67588056;5.442517294;8.109455577;11.20995207;13.55072745;11.63183403;18.55475788;22.81174611;8.498894994;13.35833544;11.13485011;24.71031067;17.37091921;7.246975351;16.133541;20.45238216;9.51332937;15.79908555;15.16676971;32.58144971;15.54379395;25.05671955;32.55949127;10.95958676;10.12;18.24567827;10.17481255;18.2858405;52.68988341;26.3994175;10.92539269;19.69948635;12.99895209;10.77269078;26.26771548;17.31409298;12.69616767;58.01463945;14.6789266;67.163833;8.10512533;18.56064799;6.038160493;27.74220321;20.07330129;10.65;113367.77;4548.89
11/02/2022;12.26138458;18.45885131;26.64496354;18.65891926;12.35570439;6.749665668;77.0701809;12.36308837;8.958678747;7.524868065;16.36954341;11.93436198;14.50634064;20.66868737;11.76895816;20.43024595;51.13959456;21.04195997;7.730209267;103;4.697665501;2.268553987;9.33121335;4.874704623;5.640351521;20.47554615;20.57027806;13.2;13.52442924;11.09546704;3.276232217;6.485715236;29.50442086;26.70365107;19.02040121;36.20615525;13.41;31.63854252;21.88449846;5.286469922;15.5910029;8.927559037;14.1082192;11.95245247;300.8266063;17.24948616;8.556702114;5.751414866;11.48296702;26.65223876;11.38493895;95.4;18.63805136;6.531959799;16.03270433;19.24124727;4.379590139;5.065388988;17.31315937;50.17858526;19.72894353;20.89140078;61.25949366;1.885399363;14.28666347;16.25602301;5.329853719;8.013296025;11.21895604;13.2108973;11.62222888;18.84034884;22.25838715;8.505948019;13.95871007;11.58793279;25.75862688;17.51080819;7.011367408;16.10471395;20.36107688;9.320378245;15.40078927;15.25224305;32.64483775;15.55948682;25.49806591;32.55949127;10.72578225;9.85;17.98696607;9.899321237;17.90691767;52.11206427;26.23206778;10.88067757;19.80279144;13.06685707;10.72638982;26.20133497;16.76457769;12.71366756;56.87934605;13.5854428;65.80438607;8.050308057;18.56877437;5.927113863;27.54631005;19.63833349;10.65;113572.35;4550.55
14/02/2022;12.25395793;18.86435468;26.85151364;18.58464012;12.5219992;6.827347242;77.3653276;12.54071895;9.030708325;7.55392161;16.80827019;12.02286552;14.52692674;20.52327288;11.81828913;20.67622884;50.56283222;21.21458399;7.849792614;100.5;4.649805272;2.317235403;9.213622077;4.851491744;5.663594728;20.47554615;20.76992028;13.35;13.57559354;11.40321238;3.283763786;6.467342105;29.58409077;26.55008891;18.8505762;36.4931038;13.36;31.64635257;21.96732456;5.214272306;15.5910029;9.2866235;14.06954535;12.24768521;296.3588844;17.05912159;8.439185175;5.85498176;11.13962249;27.81103175;11.47628419;95.7;18.61453826;6.50712345;15.90646256;19.19773145;4.424740553;5.177481221;17.39301042;51.28977625;20.16477029;21.26867212;62.51362503;1.917683598;13.92560618;16.07839097;5.442517294;8.093428985;11.24596798;13.45727416;11.73749066;19.25575386;21.972167;8.569425243;13.59848529;11.327067;26.45750435;17.51903695;6.986994172;16.0278418;21.00021382;9.429437577;15.40078927;15.37570454;32.08340087;15.37901875;25.56973443;33.21656013;11.14468201;9.95;17.94169143;10.1839956;18.14702718;52.68988341;26.13444711;10.99246536;19.79881817;13.02805422;10.71095617;27.18755966;16.82563495;12.79241705;56.76466995;13.71666086;65.51818672;8.081632213;18.74755469;5.947935106;28.39518043;20.16584763;10.65;113899.19;4562.04
15/02/2022;12.58815679;19.21072214;27.55968543;18.75548214;12.78807089;6.577039947;80.33524122;12.96703234;9.976096535;7.815403511;16.64284862;12.15902481;14.54065081;19.76976141;12.37854791;20.35508451;49.61117435;22.50472143;7.832709279;103;4.741844173;2.365916819;9.372716152;4.952080887;5.756567555;20.50312883;21.18346486;14.27;14.15545557;11.64441819;3.394226788;6.586767456;31.42535075;28.28776597;19.74964978;36.72097471;13.68;31.64635257;22.62073053;5.430865156;16.54953572;9.025664082;14.69606167;11.99718471;302.315847;16.99157287;8.365737089;6.013784332;12.17919342;27.52565736;11.82505694;98.4;18.73994147;6.587841584;16.08881178;19.37904739;4.597817139;5.252995988;16.99768506;53.01343471;21.09868478;21.29696747;65.9866042;1.962881528;13.87580517;16.14836723;5.797840875;7.997269433;11.47106741;13.88206185;12.12169657;19.56730763;22.51598529;8.583531293;13.31705969;11.14857988;25.70870706;17.40383426;7.523205353;16.66203698;21.41108757;9.64755624;15.93185097;15.80307125;32.98894422;15.55164039;25.42639739;33.63155099;11.41745394;9.78;17.07500554;10.45030387;17.27287847;51.70578518;26.35060716;11.32782871;19.46903653;13.38698051;10.68008886;28.65741378;17.10475382;13.23866415;55.33121869;13.63793002;63.57203112;8.426197927;19.19450549;6.294955824;30.67127242;21.22087591;10.65;114828.18;4595.01
16/02/2022;12.56587686;19.30364999;26.64496354;18.59206804;12.53862868;6.611565092;78.7672744;12.95815081;10.02111502;7.750033036;16.59969517;12.26114428;14.71220167;19.73671266;12.44902072;20.72405885;49.5342727;22.97716613;7.858334282;103.75;4.83756463;2.375653102;9.434970355;4.928868008;5.640351521;21.07317098;21.18346486;15.12;14.1895651;11.71095772;3.359079469;6.641886849;31.13322777;27.96447721;20.03935127;36.80537134;14.01;31.66978275;22.76797695;5.334601667;16.75311791;8.894203322;14.54136628;11.85404156;303.8050876;16.85647544;8.306978619;5.896408518;12.65606082;27.43053256;11.92470629;100.2;18.61453826;6.569214322;16.01867747;19.17597354;4.560191794;5.362728384;16.96086165;52.5409598;21.4099896;21.87230628;65.79366091;1.969338375;13.57077401;16.14836723;5.624512299;7.901109881;11.61513106;14.01799392;12.24656349;19.29902522;23.85167933;8.675220616;13.60974232;11.30303989;25.1995249;17.83172995;7.710066825;16.58516484;21.45674021;9.613999522;15.79908555;15.86955052;33.34210613;15.56733326;25.80862949;34.36643064;11.47590507;10.03;17.1461514;10.56050039;17.01776211;51.7148136;26.07866388;11.40235389;19.58426144;13.24146986;10.6646552;28.87552116;16.8866922;13.82491035;55.64084416;13.55045132;64.03710507;8.418366888;19.86899489;6.28801541;29.19740957;20.68410714;10.65;115180.95;4610.08
17/02/2022;12.39506412;19.24451409;26.35972768;18.54007264;12.34738965;6.318101367;77.26387092;12.61177118;10.16517418;7.699189333;16.66442535;12.13860092;14.54065081;19.12861569;12.44902072;20.94954317;48.80370707;22.97716613;8.020625968;100.25;4.774978178;2.356180536;9.434970355;4.88244225;5.617108315;21.01800561;21.2048551;14.68;13.83141502;11.32835541;3.243595421;6.605140587;31.14207999;27.8755728;19.3200924;36.78849201;13.88;31.68540286;22.76797695;5.198228391;16.03209765;8.73527315;14.27064936;12.17611364;296.3588844;15.95991973;7.858945289;5.730701487;12.16965608;27.78508862;11.68388702;98.7;18.57534976;6.500914362;15.73112678;18.90762595;4.469890966;5.838235433;17.08606124;51.98973908;21.19207622;21.59878455;63.96069968;1.898313057;14.14348558;15.99764914;5.494515867;7.933163065;11.63313901;13.60170198;11.95840906;19.18651969;24.15698082;8.548266168;13.54595251;11.25841811;24.85008617;17.79058614;7.555703;16.75812716;21.51152338;9.286821528;15.5335547;15.84105941;33.903543;15.37901875;25.34676571;34.27997421;11.11545644;9.9;16.14364161;10.21154473;16.90521077;52.28360433;26.05077226;11.17877833;19.76703199;12.96014925;10.63378789;30.55399973;16.70352044;13.571162;54.35647183;12.99933548;61.28243631;8.355718577;19.61707717;6.149207123;28.59107359;20.36944958;10.65;113528.48;4539.39
18/02/2022;12.31337106;19.30364999;25.96629891;18.71834257;12.28087172;6.300838795;76.73814087;12.67394189;9.615948645;7.844457056;16.67161759;12.19306463;14.62299522;19.20132294;12.70272281;20.23209306;48.09236684;22.90448233;7.935209291;98.5;4.793385958;2.346444253;9.469556023;4.890179876;5.593865108;20.00664051;21.22624534;14.08;13.84846979;11.10378449;3.281253263;6.412222712;30.67291278;27.73817508;19.14027769;36.99104393;13.66;31.58387211;22.97964367;5.10998686;16.04058024;8.537100961;14.03087151;11.90772024;296.3588844;15.68358407;7.734083542;5.737605947;12.2745669;28.20017865;11.83336105;96.6;18.65372676;6.531959799;15.80827452;18.98015233;4.439790691;5.663607534;17.07869656;51.13228461;21.48003319;21.6836706;61.35596531;1.89185621;13.90070567;15.61547111;5.511848724;7.917136473;11.60612708;13.50824868;12.28498408;19.26440813;22.79266477;8.400152646;13.45964866;11.327067;24.34090401;17.71652727;7.539454177;16.57555582;21.63935077;9.211318914;15.5335547;14.44499482;34.26576034;15.5751797;25.56973443;33.87362899;11.40771209;9.62;15.93667184;10.14726342;16.35746093;51.49813142;26.28785102;11.28311359;19.67167344;13.49368833;10.45630087;30.17468254;16.82563495;13.15991466;54.23606192;12.9031089;61.41122601;8.316563382;19.4545496;6.232492095;27.80750094;20.52677836;10.65;112879.85;4513.4
